"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3FI30CQHW1A9BF4DU0P1YIA5LGTB6O","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","354P56DE92UUILWDEZLQJ5FR0FLS7S","A4WEEFCKZ9AG4","Approved","Wed Jan 03 13:37:21 PST 2024","Wed Jan 03 14:07:53 PST 2024","Sat Jan 06 14:07:53 PST 2024","Thu Jan 04 09:49:36 PST 2024","","","1832","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a python function to find the maximum of two numbers.","Spanish","Escribe una función de Python para encontrar el máximo de dos números.","false","false","true"
"3YKP7CX6HJ6SFFIIDAUT4WA1GRDB7N","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","37C0GNLMHXU5CWZQYZL9ISTV41SD6L","A1WYEHI239DNWP","Approved","Wed Jan 03 12:38:11 PST 2024","Wed Jan 03 12:39:07 PST 2024","Sat Jan 06 12:39:07 PST 2024","Thu Jan 04 09:50:14 PST 2024","","","56","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to convert a given string to a tuple of characters.","Spanish","Escribe una función para convertir una cadena determinada en una tupla de caracteres.","true","false","false"
"3YKP7CX6HJ6SFFIIDAUT4WA1GRDB7N","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3DYGAII7P3Z7BBL0IHQ2ORRBIL6QP8","A3NJCTJ00A7AUV","Approved","Wed Jan 03 12:38:07 PST 2024","Wed Jan 03 12:41:41 PST 2024","Sat Jan 06 12:41:41 PST 2024","Thu Jan 04 09:50:14 PST 2024","","","214","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to convert a given string to a tuple of characters.","Spanish","Escribe una función para convertir una cadena determinada en una tupla de caracteres.","false","false","true"
"3SCKNODZ1E7UGO7FG0Z2VRAVXGRN7O","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3VHP9MDGR5BRQXMNZWT2SSOQC0JCFN","A1P7RQSN2LXP9P","Approved","Wed Jan 03 12:37:59 PST 2024","Wed Jan 03 12:39:24 PST 2024","Sat Jan 06 12:39:24 PST 2024","Thu Jan 04 09:49:59 PST 2024","","","85","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a python function to set the left most unset bit.","Spanish","Escriba una función de Python para configurar el bit no configurado más a la izquierda.","true","false","false"
"3SCKNODZ1E7UGO7FG0Z2VRAVXGRN7O","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3X87C8JFVO24O31SAYUWJWWM55DSQQ","A2HKGGXRNBPGAI","Approved","Wed Jan 03 12:37:41 PST 2024","Wed Jan 03 12:45:43 PST 2024","Sat Jan 06 12:45:43 PST 2024","Thu Jan 04 09:49:59 PST 2024","","","482","100% (2/2)","0% (0/0)","0% (0/0)","English","Write a python function to set the left most unset bit.","Spanish","Escriba una función de Python para configurar el bit no configurado más a la izquierda.","false","false","true"
"3UYRNV2KJAQYG2CYQ5R89R6Q80XN8B","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3483FV8BEWAI9M1A1A1SM92R7A3261","A11GGX1RYBE5BP","Approved","Wed Jan 03 12:37:11 PST 2024","Wed Jan 03 12:39:00 PST 2024","Sat Jan 06 12:39:00 PST 2024","Thu Jan 04 09:50:08 PST 2024","","","109","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a function to find the volume of a cone.","Spanish","Escribe una función para encontrar el volumen de un cono.","true","false","false"
"3UYRNV2KJAQYG2CYQ5R89R6Q80XN8B","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3QILPRALQNM12M9RG8WAYB1GO0K8NK","A3TLX8LHSDBKYM","Approved","Wed Jan 03 12:37:24 PST 2024","Wed Jan 03 12:41:08 PST 2024","Sat Jan 06 12:41:08 PST 2024","Thu Jan 04 09:50:09 PST 2024","","","224","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to find the volume of a cone.","Spanish","Escribe una función para encontrar el volumen de un cono.","true","false","false"
"306W7JMRZFPWFTN1NFMZIW6WRBJB8A","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","32Q90QCQ1ACH3HYFWYQUYTGY58CKEP","A2S9HF82GSF3A","Approved","Wed Jan 03 12:37:09 PST 2024","Wed Jan 03 12:48:20 PST 2024","Sat Jan 06 12:48:20 PST 2024","Thu Jan 04 09:49:04 PST 2024","","","671","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a python function to find the highest power of 2 that is less than or equal to n.","Spanish","Escribe una función de Python para encontrar la potencia más alta de 2 que sea menor o igual a n.","false","false","true"
"306W7JMRZFPWFTN1NFMZIW6WRBJB8A","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3IXQG4FA2BPZFI34IAXF7CWXRHP9BM","A3GC5ZF6MBNJE4","Approved","Wed Jan 03 12:41:14 PST 2024","Wed Jan 03 12:53:41 PST 2024","Sat Jan 06 12:53:41 PST 2024","Thu Jan 04 09:49:04 PST 2024","","","747","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a python function to find the highest power of 2 that is less than or equal to n.","Spanish","Escribe una función de Python para encontrar la potencia más alta de 2 que sea menor o igual a n.","false","false","true"
"374UMBUHOMGYNI7V4DTPKC81N94CT7","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3XCC1ODXD32SNO1FV9URTMRQJ3UQR0","ARO6XCZ8QBXN2","Approved","Wed Jan 03 12:38:11 PST 2024","Wed Jan 03 12:39:27 PST 2024","Sat Jan 06 12:39:27 PST 2024","Thu Jan 04 09:49:19 PST 2024","","","76","100% (1/1)","0% (0/0)","0% (0/0)","English","Write a function to find the n'th lucas number.","Spanish","Escribe una función para encontrar el enésimo número de Lucas.","false","false","true"
"374UMBUHOMGYNI7V4DTPKC81N94CT7","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3DY46V3X379EPFKJEATLSAR3VPJ55P","A1LZRYDZQMBYFU","Approved","Wed Jan 03 12:37:33 PST 2024","Wed Jan 03 12:51:04 PST 2024","Sat Jan 06 12:51:04 PST 2024","Thu Jan 04 09:49:19 PST 2024","","","811","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to find the n'th lucas number.","Spanish","Escribe una función para encontrar el enésimo número de Lucas.","true","false","false"
"32FESTC2OYHDNVMK4IJZP8U36NBCUY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","32SVAV9L3X08H69WVNW9LO9597T3A3","A194LFXYMOOBO7","Approved","Wed Jan 03 12:37:06 PST 2024","Wed Jan 03 12:55:57 PST 2024","Sat Jan 06 12:55:57 PST 2024","Thu Jan 04 09:49:08 PST 2024","","","1131","100% (21/21)","0% (0/0)","0% (0/0)","English","Write a function to apply a given format string to all of the elements in a list.","Spanish","Escriba una función para aplicar una cadena de formato determinada a todos los elementos de una lista.","false","false","true"
"32FESTC2OYHDNVMK4IJZP8U36NBCUY","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3Q5ZZ9ZEV66XCX3LC80O4U1UXFK85U","A6Q0CZF3HFCI6","Approved","Wed Jan 03 13:37:52 PST 2024","Wed Jan 03 13:40:22 PST 2024","Sat Jan 06 13:40:22 PST 2024","Thu Jan 04 09:49:08 PST 2024","","","150","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a function to apply a given format string to all of the elements in a list.","Spanish","Escriba una función para aplicar una cadena de formato determinada a todos los elementos de una lista.","false","false","true"
"34R3P23QI9SHW7M5LAC1INCG4VRHWB","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","33LK57MYLBWD2V2JXUD9AP8QA8YSZK","A2KSQ0LYIEVHNX","Approved","Wed Jan 03 12:37:58 PST 2024","Wed Jan 03 12:45:32 PST 2024","Sat Jan 06 12:45:32 PST 2024","Thu Jan 04 09:49:11 PST 2024","","","454","100% (3/3)","0% (0/0)","0% (0/0)","English","Write a function to convert more than one list to nested dictionary.","Spanish","Escriba una función para convertir más de una lista en un diccionario anidado.","true","false","false"
"34R3P23QI9SHW7M5LAC1INCG4VRHWB","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3TS1AR6UQ85LEGRR8FLRC6WCBPSF7X","AE31UX9T4VXT7","Approved","Wed Jan 03 12:38:16 PST 2024","Wed Jan 03 13:00:46 PST 2024","Sat Jan 06 13:00:46 PST 2024","Thu Jan 04 09:49:11 PST 2024","","","1350","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to convert more than one list to nested dictionary.","Spanish","Escriba una función para convertir más de una lista en un diccionario anidado.","false","false","true"
"3DZKABX20ZWD0ABK98T4LUWMKUKCVN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3KWTYT087IUSR4N46X9S9ZN0HFJ5LD","A14RCZB6114RJ7","Approved","Wed Jan 03 12:37:28 PST 2024","Wed Jan 03 12:37:48 PST 2024","Sat Jan 06 12:37:48 PST 2024","Thu Jan 04 09:49:28 PST 2024","","","20","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum sum possible by using the given equation f(n) = max( (f(n/2) + f(n/3) + f(n/4) + f(n/5)), n).","Spanish","Escribe una función para encontrar la suma máxima posible usando la ecuación dada f(n) = max( (f(n/2) + f(n/3) + f(n/4) + f(n/5)) , norte).","false","false","true"
"3DZKABX20ZWD0ABK98T4LUWMKUKCVN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:51 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:51 PST 2024","","","3U088ZLJV2K97RD2D5AI1F8PYEC0WG","A194LFXYMOOBO7","Approved","Wed Jan 03 12:36:53 PST 2024","Wed Jan 03 12:54:44 PST 2024","Sat Jan 06 12:54:44 PST 2024","Thu Jan 04 09:49:28 PST 2024","","","1071","100% (21/21)","0% (0/0)","0% (0/0)","English","Write a function to find the maximum sum possible by using the given equation f(n) = max( (f(n/2) + f(n/3) + f(n/4) + f(n/5)), n).","Spanish","Escribe una función para encontrar la suma máxima posible usando la ecuación dada f(n) = max( (f(n/2) + f(n/3) + f(n/4) + f(n/5)) , norte).","true","false","false"
"3A9LA2FRX95WL7RVVF8NK6QNDXXHX4","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3A9AA95ATEDIIP22YP2ZQGWKMPK5PB","A35CL66BEUSJ5Z","Approved","Wed Jan 03 12:37:35 PST 2024","Wed Jan 03 12:37:52 PST 2024","Sat Jan 06 12:37:52 PST 2024","Thu Jan 04 09:49:24 PST 2024","","","17","100% (2/2)","0% (0/0)","0% (0/0)","English","Write a function to find the list with maximum length.","Spanish","Escribe una función para encontrar la lista con longitud máxima.","true","false","false"
"3A9LA2FRX95WL7RVVF8NK6QNDXXHX4","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3WZ36BJEVL7IZXCIGG2WYCX9LORBTN","A14RCZB6114RJ7","Approved","Wed Jan 03 12:37:50 PST 2024","Wed Jan 03 12:38:41 PST 2024","Sat Jan 06 12:38:41 PST 2024","Thu Jan 04 09:49:24 PST 2024","","","51","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to find the list with maximum length.","Spanish","Escribe una función para encontrar la lista con longitud máxima.","true","false","false"
"3G5RUKN2FTUYU7V8VXXM9N11S6FN90","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3B2X28YI3E6CXZ16K3U3N25V1GGB6C","AD8TLR54GV71W","Approved","Wed Jan 03 12:37:40 PST 2024","Wed Jan 03 12:41:01 PST 2024","Sat Jan 06 12:41:01 PST 2024","Thu Jan 04 09:49:36 PST 2024","","","201","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to check if given tuple contains no duplicates.","Spanish","Escriba una función para verificar si la tupla dada no contiene duplicados.","true","false","false"
"3G5RUKN2FTUYU7V8VXXM9N11S6FN90","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","39N5ACM9HWE1JC4E1FFG2W1M8L39P6","A2WB0HKE3RFYIS","Approved","Wed Jan 03 12:37:38 PST 2024","Wed Jan 03 12:57:53 PST 2024","Sat Jan 06 12:57:53 PST 2024","Thu Jan 04 09:49:36 PST 2024","","","1215","100% (14/14)","0% (0/0)","0% (0/0)","English","Write a function to check if given tuple contains no duplicates.","Spanish","Escriba una función para verificar si la tupla dada no contiene duplicados.","true","false","false"
"3UYRNV2KJAQYG2CYQ5R89R6Q80X8NW","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","34Z02EIMIA4HFA98I057EV1QUKTT0I","A26LNGO5ZPK0XV","Approved","Wed Jan 03 12:38:05 PST 2024","Wed Jan 03 12:38:44 PST 2024","Sat Jan 06 12:38:44 PST 2024","Thu Jan 04 09:50:08 PST 2024","","","39","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a python function to find the first non-repeated character in a given string.","Spanish","Escriba una función de Python para encontrar el primer carácter no repetido en una cadena determinada.","true","false","false"
"3UYRNV2KJAQYG2CYQ5R89R6Q80X8NW","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","39DD6S19J72CSCX1WZT4L84B9HQEZ6","A6Q0CZF3HFCI6","Approved","Wed Jan 03 12:38:12 PST 2024","Wed Jan 03 12:42:48 PST 2024","Sat Jan 06 12:42:48 PST 2024","Thu Jan 04 09:50:08 PST 2024","","","276","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a python function to find the first non-repeated character in a given string.","Spanish","Escriba una función de Python para encontrar el primer carácter no repetido en una cadena determinada.","false","false","true"
"3N5YJ55YYXUCZQ5DN3BM5ICLYOXNAF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","379J5II4167SNNGXHY2VDTTDU8IELN","A162KPS7EXR6MY","Approved","Wed Jan 03 12:38:07 PST 2024","Wed Jan 03 12:38:27 PST 2024","Sat Jan 06 12:38:27 PST 2024","Thu Jan 04 09:49:54 PST 2024","","","20","100% (14/14)","0% (0/0)","0% (0/0)","English","Write a function to check whether the given string starts and ends with the same character or not.","Spanish","Escriba una función para verificar si la cadena dada comienza y termina con el mismo carácter o no.","true","false","false"
"3N5YJ55YYXUCZQ5DN3BM5ICLYOXNAF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","36WLNQG78H1GAEULQLD1ZQX8IE4EB0","A24AR97B8LD8Z7","Approved","Wed Jan 03 12:38:03 PST 2024","Wed Jan 03 12:41:29 PST 2024","Sat Jan 06 12:41:29 PST 2024","Thu Jan 04 09:49:54 PST 2024","","","206","100% (17/17)","0% (0/0)","0% (0/0)","English","Write a function to check whether the given string starts and ends with the same character or not.","Spanish","Escriba una función para verificar si la cadena dada comienza y termina con el mismo carácter o no.","false","false","true"
"3NCN4N1H2X8HI0A5THBI0TWRG6INBA","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3X87C8JFVO24O31SAYUWJWWM55DQSO","A1QFX6QKNTOR2O","Approved","Wed Jan 03 12:38:17 PST 2024","Wed Jan 03 12:40:20 PST 2024","Sat Jan 06 12:40:20 PST 2024","Thu Jan 04 09:49:54 PST 2024","","","123","100% (1/1)","0% (0/0)","0% (0/0)","English","Write a function to find the median of three numbers.","Spanish","Escribe una función para encontrar la mediana de tres números.","false","false","true"
"3NCN4N1H2X8HI0A5THBI0TWRG6INBA","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","35H6S234SSRA8JKXJT3QKG53RKU565","A3GC5ZF6MBNJE4","Approved","Wed Jan 03 12:37:33 PST 2024","Wed Jan 03 12:45:56 PST 2024","Sat Jan 06 12:45:56 PST 2024","Thu Jan 04 09:49:54 PST 2024","","","503","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to find the median of three numbers.","Spanish","Escribe una función para encontrar la mediana de tres números.","true","false","false"
"3MNJFORX9SV35SGFUJ1SP2NQ4JAF5U","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3LJ7UR74RZ40JLMP456XHZLBMEO4N9","ANLXKHVWIYJJ","Approved","Wed Jan 03 12:37:25 PST 2024","Wed Jan 03 12:44:42 PST 2024","Sat Jan 06 12:44:42 PST 2024","Thu Jan 04 09:49:53 PST 2024","","","437","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to compute the sum of digits of each number of a given list.","Spanish","Escribe una función para calcular la suma de dígitos de cada número de una lista dada.","true","false","false"
"3MNJFORX9SV35SGFUJ1SP2NQ4JAF5U","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3PXX5PX6LFPDK1D9AGBF377HXZ6AB1","A1E44L7S43PH90","Approved","Wed Jan 03 12:37:46 PST 2024","Wed Jan 03 13:24:34 PST 2024","Sat Jan 06 13:24:34 PST 2024","Thu Jan 04 09:49:53 PST 2024","","","2808","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to compute the sum of digits of each number of a given list.","Spanish","Escribe una función para calcular la suma de dígitos de cada número de una lista dada.","false","false","true"
"3X52SWXE1EWQFZBPZIY07WF0R3MCWX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3DHE4R9OCE2K6FQGDNAEY0FG1O5G2G","A17W21L4C89EV9","Approved","Wed Jan 03 12:38:09 PST 2024","Wed Jan 03 12:43:11 PST 2024","Sat Jan 06 12:43:11 PST 2024","Thu Jan 04 09:50:12 PST 2024","","","302","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to perform the mathematical bitwise xor operation across the given tuples.","Spanish","Escriba una función para realizar la operación matemática xor bit a bit en las tuplas dadas.","false","false","true"
"3X52SWXE1EWQFZBPZIY07WF0R3MCWX","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3RSDURM96SDCNMNW0DRL71V93NMEYF","A1RK0Q8H0NJL2H","Approved","Wed Jan 03 12:38:11 PST 2024","Wed Jan 03 12:57:29 PST 2024","Sat Jan 06 12:57:29 PST 2024","Thu Jan 04 09:50:12 PST 2024","","","1158","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a function to perform the mathematical bitwise xor operation across the given tuples.","Spanish","Escriba una función para realizar la operación matemática xor bit a bit en las tuplas dadas.","false","false","true"
"3KL228NDNCDC1BXDCQBG9C6K2O5KGJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3I33IC7ZWXTJWODDRNI42E4D3TT2AR","A17F57AXF8N79F","Approved","Wed Jan 03 12:37:13 PST 2024","Wed Jan 03 12:44:23 PST 2024","Sat Jan 06 12:44:23 PST 2024","Thu Jan 04 09:49:43 PST 2024","","","430","100% (27/27)","0% (0/0)","0% (0/0)","English","Write a function to extract the number of unique tuples in the given list.","Spanish","Escriba una función para extraer el número de tuplas únicas en la lista dada.","true","false","false"
"3KL228NDNCDC1BXDCQBG9C6K2O5KGJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3GFK2QRXXR882YZ3ABGUIA4GFMN5W6","A7PJER2SK0E99","Approved","Wed Jan 03 12:37:45 PST 2024","Wed Jan 03 12:44:43 PST 2024","Sat Jan 06 12:44:43 PST 2024","Thu Jan 04 09:49:43 PST 2024","","","418","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a function to extract the number of unique tuples in the given list.","Spanish","Escriba una función para extraer el número de tuplas únicas en la lista dada.","false","false","true"
"3KVQ0UJWQEC5GE2AK8BSTQ9QZM05WI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:36:52 PST 2024","2","BatchId:5172606;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:36:52 PST 2024","","","3KJYX6QCMR23U8EJ93FSXI47QEFVJ7","A11GGX1RYBE5BP","Approved","Wed Jan 03 12:37:48 PST 2024","Wed Jan 03 12:39:14 PST 2024","Sat Jan 06 12:39:14 PST 2024","Thu Jan 04 09:49:44 PST 2024","","","86","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a function to perform index wise addition of tuple elements in the given two nested tuples.","Spanish","Escriba una función para realizar la suma de elementos de tupla en función del índice en las dos tuplas anidadas dadas.","true","false","false"
